epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.3870362155457847,0.10256410256410256,1.4975263321841206,0.3333333333333333,0.1714285714285714
2,1.2524560475960755,0.15384615384615385,1.4086854590309992,0.37037037037037035,0.2727272727272727
3,1.1339595980114408,0.29914529914529914,1.3396784287911874,0.3333333333333333,0.26666666666666666
4,1.0295326668992002,0.4700854700854701,1.2492259166858815,0.37037037037037035,0.30459770114942525
5,0.9438759577579987,0.6666666666666666,1.1224933995140924,0.4074074074074074,0.3333333333333333
6,0.863279232612023,0.7863247863247863,0.934220450895804,0.6296296296296297,0.5890483785220627
7,0.8019664430210733,0.8717948717948718,0.7720115449693468,0.8148148148148148,0.816931216931217
8,0.7330353978352669,0.9145299145299145,0.6643850295631973,1.0,1.0
9,0.6631519901446807,0.9743589743589743,0.5987579336872807,1.0,1.0
10,0.6015890846904527,1.0,0.5455872306117305,1.0,1.0
11,0.5467296456679319,1.0,0.4965770862720631,1.0,1.0
12,0.5184462149428506,0.9829059829059829,0.45698580476972794,1.0,1.0
13,0.4756740183911772,1.0,0.41563362655816255,1.0,1.0
14,0.46274162663353813,0.9914529914529915,0.3915921317206489,1.0,1.0
15,0.43713981524491924,1.0,0.3646847539477878,1.0,1.0
16,0.37150348863031113,0.9914529914529915,0.3264026697035189,1.0,1.0
17,0.3848965313190069,1.0,0.3107990600444652,1.0,1.0
18,0.35143812395568585,0.9829059829059829,0.2921817026756428,1.0,1.0
19,0.3264951201585623,1.0,0.2736895570048579,1.0,1.0
20,0.36439088445443374,0.9914529914529915,0.25754095282819534,1.0,1.0
21,0.2961887882815467,1.0,0.24044838934033005,1.0,1.0
22,0.2908231274694459,1.0,0.23056505454911125,1.0,1.0
23,0.25204533975348514,1.0,0.21538896748313197,1.0,1.0
24,0.24801606754971367,1.0,0.2026807643749096,1.0,1.0
25,0.23655159478513604,1.0,0.19311469517372273,1.0,1.0
26,0.21204963504758656,0.9914529914529915,0.1851681548136252,1.0,1.0
27,0.22280708541218033,1.0,0.1746074010928472,1.0,1.0
28,0.21134667493339276,1.0,0.1635481345432776,1.0,1.0
29,0.1862225397529765,1.0,0.15544069034081917,1.0,1.0
30,0.23094763129185408,1.0,0.1493250677982966,1.0,1.0
31,0.18933329100792223,1.0,0.1453492001250938,1.0,1.0
32,0.2181107136938307,1.0,0.137578169228854,1.0,1.0
33,0.1937285982645475,1.0,0.1279943041779377,1.0,1.0
34,0.16325690960272765,1.0,0.1236732014351421,1.0,1.0
35,0.20580522525004852,1.0,0.11801343963102058,1.0,1.0
36,0.15209006015052143,1.0,0.11375435552111378,1.0,1.0
37,0.1693135666796285,1.0,0.11042784733904733,1.0,1.0
38,0.15781618463687408,1.0,0.10659983340236875,1.0,1.0
39,0.15033864083453122,1.0,0.1022788777395531,1.0,1.0
40,0.13372346975355068,1.0,0.09714593517559546,1.0,1.0
41,0.12924396673328856,1.0,0.09404046888704654,1.0,1.0
42,0.15585742827154633,1.0,0.0911915225011331,1.0,1.0
43,0.11436112912801596,1.0,0.08700244984141102,1.0,1.0
44,0.1221799715461894,1.0,0.08479484446622708,1.0,1.0
45,0.12937314884784895,1.0,0.08151790389308224,1.0,1.0
46,0.10758686320394532,1.0,0.08066105318290216,1.0,1.0
47,0.127566483285692,1.0,0.07808526908909832,1.0,1.0
48,0.1164626866324335,1.0,0.07391631437672509,1.0,1.0
49,0.11046701930781715,1.0,0.07210830433501138,1.0,1.0
50,0.11321715743113787,1.0,0.06942866577042474,1.0,1.0
