epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.0428260262050326,0.5238095238095238,1.0326852401097615,0.37037037037037035,0.255952380952381
2,0.9689931604597304,0.7142857142857143,0.9964122705989413,0.4444444444444444,0.37777777777777777
3,0.8989041854464819,0.8015873015873016,0.9576366521694042,0.6296296296296297,0.6080917874396135
4,0.8420191094988868,0.8809523809523809,0.8943338085103918,0.7407407407407407,0.7250148544266191
5,0.7785386424216013,0.9523809523809523,0.8382094303766886,0.8148148148148148,0.8142414860681115
6,0.7696855323655265,0.9285714285714286,0.7887056072552999,0.8518518518518519,0.8518518518518517
7,0.6937790588727073,0.9761904761904762,0.7030460679972613,0.8888888888888888,0.8885448916408668
8,0.6616723045470223,0.9841269841269841,0.628374867969089,0.9629629629629629,0.9628482972136222
9,0.6001782644362676,1.0,0.5828742451137967,1.0,1.0
10,0.5738624774274372,0.9841269841269841,0.5249282033355148,1.0,1.0
11,0.5799359139941987,0.9920634920634921,0.48590100915343676,1.0,1.0
12,0.5461974058832441,0.9841269841269841,0.45057434616265474,1.0,1.0
13,0.5153695624026041,0.9920634920634921,0.4198485811551412,1.0,1.0
14,0.5136195577326275,0.9841269841269841,0.3912555586408686,1.0,1.0
15,0.4420513231602926,1.0,0.36544285328299914,1.0,1.0
16,0.39778145248927765,1.0,0.34581647206235816,1.0,1.0
17,0.3964656837402828,0.9920634920634921,0.3264923835242236,1.0,1.0
18,0.38007077101677184,1.0,0.3043933963334119,1.0,1.0
19,0.4133455805362217,0.9920634920634921,0.29315583021552477,1.0,1.0
20,0.33603679282324656,1.0,0.2785788454391338,1.0,1.0
21,0.36383798860368277,0.9920634920634921,0.26054919759432477,1.0,1.0
22,0.30463426075284444,1.0,0.24255107839902243,1.0,1.0
23,0.32873438558881246,1.0,0.23086911329516657,1.0,1.0
24,0.32195861472023857,1.0,0.22118299923561238,1.0,1.0
25,0.2707805562587011,1.0,0.20936120605027234,1.0,1.0
26,0.2994988518101828,0.9841269841269841,0.19805986848142412,1.0,1.0
27,0.313029426430899,0.9920634920634921,0.19180660832811286,1.0,1.0
28,0.2764110061384383,0.9920634920634921,0.18439972676612712,1.0,1.0
29,0.2916178419476464,0.9920634920634921,0.17633093783149012,1.0,1.0
30,0.23342846404938472,1.0,0.1674422042237388,1.0,1.0
31,0.2154794181623156,1.0,0.15619496670034197,1.0,1.0
32,0.23404665078435624,1.0,0.1542899696915238,1.0,1.0
33,0.23409962535850584,1.0,0.14981234128828402,1.0,1.0
34,0.20348531882914286,1.0,0.14595439754150533,1.0,1.0
35,0.2190629014420131,1.0,0.1339292018501847,1.0,1.0
36,0.20010667116869063,1.0,0.12859328974176337,1.0,1.0
37,0.19356921551719544,1.0,0.1223987462343993,1.0,1.0
38,0.17483802187064337,1.0,0.11710726497349916,1.0,1.0
39,0.20132340088723197,0.9920634920634921,0.11066436491630695,1.0,1.0
40,0.24660438677621266,1.0,0.10861026688858315,1.0,1.0
41,0.14309280755973997,1.0,0.10536852147844103,1.0,1.0
42,0.232179323832194,0.9841269841269841,0.10114986063153655,1.0,1.0
43,0.16568999347232638,1.0,0.09695290277401607,1.0,1.0
44,0.1486021334689761,1.0,0.09387039393186569,1.0,1.0
45,0.142501481232189,1.0,0.08919461181870213,1.0,1.0
46,0.15409450162024724,1.0,0.08564360991672233,1.0,1.0
47,0.1472156878028597,1.0,0.08731919747811777,1.0,1.0
48,0.15906624022930388,1.0,0.08377132178456695,1.0,1.0
49,0.14124190594468797,1.0,0.08082763795499448,1.0,1.0
50,0.21860044603309933,0.9841269841269841,0.0792346751248395,1.0,1.0
