epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.5151552643094743,0.3253968253968254,0.944566735514888,0.5925925925925926,0.4985632183908046
2,1.3866416934936765,0.40476190476190477,0.9011558669584768,0.7407407407407407,0.6796536796536796
3,1.2677516085760934,0.6031746031746031,0.9041014534455759,0.5925925925925926,0.5662039110314973
4,1.1811940007739596,0.6904761904761905,0.8677619209995976,0.8148148148148148,0.8192028985507246
5,1.102833426187909,0.7222222222222222,0.8214475865717288,0.8888888888888888,0.8911064425770308
6,1.0149262755636186,0.753968253968254,0.792647143205007,0.8888888888888888,0.8911064425770308
7,0.9728770350653028,0.8650793650793651,0.7289831130592911,1.0,1.0
8,0.9062000304933578,0.873015873015873,0.6857425702942742,1.0,1.0
9,0.806319656826201,0.9523809523809523,0.6428394074793216,1.0,1.0
10,0.7921065262385777,0.9365079365079365,0.6029888060357835,1.0,1.0
11,0.7072873096617441,0.9682539682539683,0.5702168168845,1.0,1.0
12,0.6855688019404336,0.9603174603174603,0.5401287741131253,1.0,1.0
13,0.664823211374737,0.9603174603174603,0.5143772341586925,1.0,1.0
14,0.5935391622876364,0.9761904761904762,0.48611819633731135,1.0,1.0
15,0.5567758319869874,0.9841269841269841,0.46261617982829056,1.0,1.0
16,0.5537531621872432,0.9682539682539683,0.4394047646610825,1.0,1.0
17,0.5609658294253879,0.9523809523809523,0.41487128094390585,1.0,1.0
18,0.4827417835356697,0.9920634920634921,0.39595241789464597,1.0,1.0
19,0.521211912707677,0.9761904761904762,0.38107450030468126,1.0,1.0
20,0.442979529736534,1.0,0.35820649729834664,1.0,1.0
21,0.42248651338002036,0.9841269841269841,0.34530009384508487,1.0,1.0
22,0.41891121296655565,0.9920634920634921,0.33037600693879304,1.0,1.0
23,0.403483181718796,0.9920634920634921,0.3148650262090895,1.0,1.0
24,0.4477949123533945,0.9920634920634921,0.30481298212651853,1.0,1.0
25,0.3252170729258704,0.9920634920634921,0.2898740768432617,1.0,1.0
26,0.32344466920882936,0.9920634920634921,0.27733373090072916,1.0,1.0
27,0.3140010776973906,1.0,0.2667325790281649,1.0,1.0
28,0.30835407735809445,0.9920634920634921,0.25795981839851095,1.0,1.0
29,0.322333158008636,1.0,0.2460036630983706,1.0,1.0
30,0.29548336872978814,0.9841269841269841,0.236930125841388,1.0,1.0
31,0.35609418248373365,0.9682539682539683,0.22704091061044623,1.0,1.0
32,0.27586518937633153,1.0,0.22307559571884297,1.0,1.0
33,0.3304252936726525,1.0,0.21299371288882363,1.0,1.0
34,0.3084543494005052,0.9761904761904762,0.20631795624891916,1.0,1.0
35,0.252505162878642,0.9920634920634921,0.1979546900148745,1.0,1.0
36,0.30786400844180395,0.9841269841269841,0.19294829059530189,1.0,1.0
37,0.25932768554914565,1.0,0.18654124659520607,1.0,1.0
38,0.2595274079413641,0.9841269841269841,0.1810405977346279,1.0,1.0
39,0.257684810057519,0.9920634920634921,0.17365257607565987,1.0,1.0
40,0.25623508436339243,1.0,0.17101886261392524,1.0,1.0
41,0.27071909535498845,0.9841269841269841,0.16652512164027602,1.0,1.0
42,0.24949078238199626,0.9920634920634921,0.16184371213118234,1.0,1.0
43,0.22692033411964538,0.9920634920634921,0.15734999157764293,1.0,1.0
44,0.22897619836860233,1.0,0.15575009529237394,1.0,1.0
45,0.21110976215392824,0.9920634920634921,0.1486880083878835,1.0,1.0
46,0.18718474346493919,1.0,0.14359809899771656,1.0,1.0
47,0.22300071706847538,1.0,0.14024865958425733,1.0,1.0
48,0.18037944464456468,1.0,0.13643570299501773,1.0,1.0
49,0.17465585470199585,1.0,0.12886760852955007,1.0,1.0
50,0.14753965418490153,1.0,0.12660958176409756,1.0,1.0
