epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.129317241055625,0.36507936507936506,0.8817264525978653,0.6666666666666666,0.6591800356506239
2,1.0284878024979243,0.46825396825396826,0.9138279777986033,0.6296296296296297,0.6199643493761141
3,0.9235440738617428,0.7222222222222222,0.9199828373061286,0.6296296296296297,0.6117216117216117
4,0.8369368617496793,0.873015873015873,0.888693180349138,0.6296296296296297,0.6190476190476191
5,0.7806631033382718,0.9444444444444444,0.8275187015533447,0.8888888888888888,0.8857142857142858
6,0.7520893102600461,0.9285714285714286,0.7711206718727395,0.9259259259259259,0.9249999999999999
7,0.6592550987289065,0.9920634920634921,0.7076861350624649,0.9629629629629629,0.9628482972136222
8,0.6150736534406268,0.9841269841269841,0.6388716874299226,1.0,1.0
9,0.59245232741038,0.9841269841269841,0.5876161698941831,1.0,1.0
10,0.537359337011973,0.9920634920634921,0.5426113031528614,1.0,1.0
11,0.5134994264632936,0.9920634920634921,0.505486249923706,1.0,1.0
12,0.48649781327398994,1.0,0.4710928996404012,1.0,1.0
13,0.465450655373316,0.9920634920634921,0.4387137613914631,1.0,1.0
14,0.3968299986824157,1.0,0.4105577800008986,1.0,1.0
15,0.3821464166754768,1.0,0.3864978717433082,1.0,1.0
16,0.3692970280609434,1.0,0.3603144718541039,1.0,1.0
17,0.36598580082257587,1.0,0.34469188032326875,1.0,1.0
18,0.3610487689101507,1.0,0.3253059188524882,1.0,1.0
19,0.33123357428444755,1.0,0.30903890177055643,1.0,1.0
20,0.3277397756538694,1.0,0.290460381242964,1.0,1.0
21,0.30045197833152043,0.9920634920634921,0.2765143359148944,1.0,1.0
22,0.2806094553735521,1.0,0.2608345283402337,1.0,1.0
23,0.2592454604686253,1.0,0.2467595636844635,1.0,1.0
24,0.2457011001450675,1.0,0.23512703677018484,1.0,1.0
25,0.2207720357747305,1.0,0.22729742802955485,1.0,1.0
26,0.2584374360148869,1.0,0.2169022896775493,1.0,1.0
27,0.20067527771942198,1.0,0.20644448200861612,1.0,1.0
28,0.22578821059257265,1.0,0.2021285069209558,1.0,1.0
29,0.1811281664976998,1.0,0.18984457519319323,1.0,1.0
30,0.24481174775532313,0.9920634920634921,0.1796108180726016,1.0,1.0
31,0.173635139115273,1.0,0.1750038586280964,1.0,1.0
32,0.1913627078608861,1.0,0.1662738041745292,1.0,1.0
33,0.18194315215897938,1.0,0.15901967386404672,1.0,1.0
34,0.21536058542274295,1.0,0.15415781957131844,1.0,1.0
35,0.150235526381977,1.0,0.14998969987586694,1.0,1.0
36,0.1733714985469031,1.0,0.14576590999409003,1.0,1.0
37,0.15365424657624865,1.0,0.14122755328814188,1.0,1.0
38,0.1863115049070782,1.0,0.13421790853694635,1.0,1.0
39,0.1683396077345288,1.0,0.13124680353535545,1.0,1.0
40,0.150072685428082,1.0,0.1251585235198339,1.0,1.0
41,0.12810431018708243,1.0,0.12138586353372645,1.0,1.0
42,0.1360758819750377,1.0,0.12006509635183546,1.0,1.0
43,0.16231651343996562,1.0,0.11319152514139812,1.0,1.0
44,0.11569069124876506,1.0,0.11041415068838331,1.0,1.0
45,0.14596758428074064,1.0,0.10788406735217129,1.0,1.0
46,0.1144118926354817,1.0,0.10574193216032451,1.0,1.0
47,0.1303304802803766,1.0,0.10335216174523036,1.0,1.0
48,0.09705607699496406,1.0,0.09835964579273153,1.0,1.0
49,0.13394881548389556,1.0,0.09533014976316029,1.0,1.0
50,0.10320180169646702,1.0,0.0910480190758352,1.0,1.0
