epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.135932751190968,0.3076923076923077,1.0940086201385215,0.3333333333333333,0.24444444444444446
2,1.0635412014447725,0.4188034188034188,0.9698728212603817,0.5555555555555556,0.5296153846153846
3,0.9589955246346629,0.6923076923076923,0.9091220718842966,0.8518518518518519,0.8549019607843137
4,0.924517791495364,0.7606837606837606,0.8743242731800785,0.8888888888888888,0.8882352941176471
5,0.8695201456037343,0.8376068376068376,0.8485467036565145,0.8888888888888888,0.8882352941176471
6,0.7779102901108245,0.9572649572649573,0.8055848633801496,0.8888888888888888,0.8882352941176471
7,0.7482450772554446,0.9145299145299145,0.7599097821447585,0.8888888888888888,0.8857142857142857
8,0.6893724422169547,0.9487179487179487,0.6804100782782944,1.0,1.0
9,0.6470865296502398,0.9743589743589743,0.6276748820587441,0.9629629629629629,0.9628482972136223
10,0.5809979673124787,1.0,0.5752845737669203,1.0,1.0
11,0.5578100222807664,0.9914529914529915,0.5320066566820498,1.0,1.0
12,0.5495724056521033,0.9743589743589743,0.5197251902686225,1.0,1.0
13,0.5087694296470056,0.9914529914529915,0.49462045122075965,1.0,1.0
14,0.4941250360929049,0.9914529914529915,0.47412665905775847,1.0,1.0
15,0.4921590604333796,0.9914529914529915,0.4531009219310902,1.0,1.0
16,0.4284662451499548,0.9914529914529915,0.4192705573859038,1.0,1.0
17,0.40931375923319757,1.0,0.3933099497247625,1.0,1.0
18,0.3953683055364169,1.0,0.36891315159974275,1.0,1.0
19,0.34364156947176683,1.0,0.35474256453690706,1.0,1.0
20,0.36640787532186914,0.9829059829059829,0.33996384452890466,1.0,1.0
21,0.2959642680282267,1.0,0.324198740499991,1.0,1.0
22,0.3032070125779535,1.0,0.3050483211323067,1.0,1.0
23,0.36429955994980967,0.9914529914529915,0.29846983264993737,1.0,1.0
24,0.29021102037185276,1.0,0.2909253438313802,1.0,1.0
25,0.2707871173182104,1.0,0.2819378486386052,1.0,1.0
26,0.2572617599597344,1.0,0.2571511853624273,1.0,1.0
27,0.2795146767400269,1.0,0.24726756965672528,1.0,1.0
28,0.2917204366789924,0.9914529914529915,0.24984726861671167,1.0,1.0
29,0.3044976825133348,0.9914529914529915,0.23788506454891628,1.0,1.0
30,0.22589988993783283,1.0,0.21984404215106257,1.0,1.0
31,0.24806550718270814,0.9829059829059829,0.211535202132331,1.0,1.0
32,0.2009738166617532,1.0,0.21642243751773127,1.0,1.0
33,0.1919138900235168,1.0,0.20764600899484423,1.0,1.0
34,0.23862282868124482,0.9914529914529915,0.2046711555233708,1.0,1.0
35,0.21051904915744424,0.9914529914529915,0.1932932668262058,1.0,1.0
36,0.1985973193604722,0.9914529914529915,0.18682011685989522,1.0,1.0
37,0.17723094576444381,1.0,0.16863867971632215,1.0,1.0
38,0.1964380196017078,1.0,0.17075573239061567,1.0,1.0
39,0.20146289264035022,1.0,0.17049968353024236,1.0,1.0
40,0.17196558721554586,1.0,0.16101950296649226,1.0,1.0
41,0.2056989118966282,0.9829059829059829,0.15614732382474122,1.0,1.0
42,0.1463931266568665,1.0,0.1525801458844432,1.0,1.0
43,0.1600897409594976,1.0,0.15035835184432841,1.0,1.0
44,0.16255035410579452,0.9914529914529915,0.14387904549086536,1.0,1.0
45,0.11604709197313358,1.0,0.13907827271355522,1.0,1.0
46,0.15485414251303062,1.0,0.13215957857944347,1.0,1.0
47,0.16052576975944716,0.9914529914529915,0.13321001055064025,1.0,1.0
48,0.1267824709160715,1.0,0.13619203258443763,1.0,1.0
49,0.1420601086738782,1.0,0.1322784330005999,1.0,1.0
50,0.1627024503854605,0.9743589743589743,0.12655154367287955,1.0,1.0
