epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.1555685769943964,0.30158730158730157,1.032373759481642,0.6666666666666666,0.5555555555555555
2,0.9921222783270336,0.5396825396825397,0.9325912329885695,0.6666666666666666,0.5555555555555555
3,0.900733196546161,0.746031746031746,0.8660381568802727,0.7037037037037037,0.6575084175084175
4,0.7874354966103084,0.873015873015873,0.8095105091730753,0.8148148148148148,0.7908424908424908
5,0.7158108788823324,0.9285714285714286,0.6845794872001365,1.0,1.0
6,0.6208164076956492,0.9841269841269841,0.5544532846521448,1.0,1.0
7,0.5489452973244682,0.9841269841269841,0.4638316896226671,1.0,1.0
8,0.5034139487478468,0.9920634920634921,0.4064579771624671,1.0,1.0
9,0.44096276022139047,1.0,0.36191616897229795,1.0,1.0
10,0.405694781314759,1.0,0.32309582939854375,1.0,1.0
11,0.35545690002895536,1.0,0.29086917528399714,1.0,1.0
12,0.34154613812764484,0.9920634920634921,0.2634458574983809,1.0,1.0
13,0.32573537504862227,1.0,0.23792388869656456,1.0,1.0
14,0.27987286779615617,1.0,0.21790466209252676,1.0,1.0
15,0.2694393675478678,1.0,0.19935728719940893,1.0,1.0
16,0.22269759528220645,1.0,0.18652391654473763,1.0,1.0
17,0.22687131710468778,1.0,0.17263055620370088,1.0,1.0
18,0.21300983665481446,1.0,0.15843788782755533,1.0,1.0
19,0.1887523245716852,1.0,0.14709801530396496,1.0,1.0
20,0.17859526522575864,1.0,0.1376996702618069,1.0,1.0
21,0.19210619727770487,1.0,0.1285234284069803,1.0,1.0
22,0.19128739005989498,1.0,0.1184541290556943,1.0,1.0
23,0.16154966160418496,1.0,0.11043682666840376,1.0,1.0
24,0.15758242836547276,0.9920634920634921,0.10425221340523826,1.0,1.0
25,0.14971367541759734,1.0,0.09794803984739163,1.0,1.0
26,0.12851449823568736,1.0,0.09441877404848735,1.0,1.0
27,0.1363376286767778,1.0,0.08866742363682499,1.0,1.0
28,0.14711417447006891,1.0,0.084340776834223,1.0,1.0
29,0.1308400679438833,1.0,0.08014030864945164,1.0,1.0
30,0.13359194213435763,1.0,0.0753054972048159,1.0,1.0
31,0.10634488766155546,1.0,0.0720756525794665,1.0,1.0
32,0.14900482315865773,0.9920634920634921,0.06698382314708498,1.0,1.0
33,0.11311557167579257,1.0,0.06474435950318973,1.0,1.0
34,0.09063497268491322,1.0,0.06253625493910578,1.0,1.0
35,0.08165332887853895,1.0,0.060052566368270804,1.0,1.0
36,0.09649980139164697,1.0,0.05768130609282741,1.0,1.0
37,0.09950376692272368,1.0,0.055310279544856816,1.0,1.0
38,0.08162530346049203,1.0,0.05324367613152221,1.0,1.0
39,0.0781630291825249,1.0,0.05051239704092344,1.0,1.0
40,0.10021380725361052,1.0,0.047663768822396244,1.0,1.0
41,0.07610885739799529,1.0,0.04642322838858322,1.0,1.0
42,0.0791061683779671,1.0,0.04466636313332452,1.0,1.0
43,0.07277728983807186,1.0,0.04235111577091394,1.0,1.0
44,0.08612585156446412,1.0,0.04177352082398203,1.0,1.0
45,0.08612301862902111,1.0,0.03994823329978519,1.0,1.0
46,0.06778173030368866,1.0,0.03867223527696398,1.0,1.0
47,0.0614708884959183,1.0,0.0379466132985221,1.0,1.0
48,0.0897296191680999,1.0,0.03538337087741605,1.0,1.0
49,0.08590997424390581,1.0,0.03402932912663177,1.0,1.0
50,0.07600296980568341,1.0,0.03316064661851636,1.0,1.0
