epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.1460596995475965,0.29914529914529914,1.0400781057499073,0.5925925925925926,0.48582995951417
2,1.05036925454425,0.4700854700854701,0.9000417170701204,0.6296296296296297,0.5114709851551956
3,0.9112354089052249,0.7521367521367521,0.8349118034044901,0.7777777777777778,0.7833333333333333
4,0.8262797461615669,0.7777777777777778,0.7485755726143166,0.9259259259259259,0.9249999999999999
5,0.7762193776603438,0.8461538461538461,0.6633653684898659,1.0,1.0
6,0.6764218532122098,0.9572649572649573,0.575123581621382,1.0,1.0
7,0.5896189431858878,0.9829059829059829,0.49267680446306866,1.0,1.0
8,0.5643369244714068,0.9914529914529915,0.43805600978710035,1.0,1.0
9,0.5115969211627276,0.9572649572649573,0.3875996945080934,1.0,1.0
10,0.4104650866272103,1.0,0.3490266579168814,1.0,1.0
11,0.400939733044714,0.9914529914529915,0.31960954710289285,1.0,1.0
12,0.36715663600171733,1.0,0.28482509983910453,1.0,1.0
13,0.3972467163689116,0.9829059829059829,0.25736173766630666,1.0,1.0
14,0.3246731579813183,0.9914529914529915,0.2353520122943101,1.0,1.0
15,0.3386624547151419,0.9914529914529915,0.2132600165075726,1.0,1.0
16,0.25549303555590475,1.0,0.20466959310902488,1.0,1.0
17,0.2529154759951127,1.0,0.18718761647189106,1.0,1.0
18,0.24869989661070016,0.9914529914529915,0.17282483368008225,1.0,1.0
19,0.22104686065616772,1.0,0.1626718082913646,1.0,1.0
20,0.2032655793377477,1.0,0.1516938496519018,1.0,1.0
21,0.1875184946335279,1.0,0.1434609901022028,1.0,1.0
22,0.1919602933857176,1.0,0.13213053676817152,1.0,1.0
23,0.20034572558525282,1.0,0.12447506686051686,1.0,1.0
24,0.18266902507370353,1.0,0.11531667687274792,1.0,1.0
25,0.15637409534209815,1.0,0.109150397280852,1.0,1.0
26,0.1429798782635958,1.0,0.10823044042896342,1.0,1.0
27,0.15802574374227443,1.0,0.10608295130508917,1.0,1.0
28,0.16618947544668475,1.0,0.09497022987515838,1.0,1.0
29,0.13006349111724103,1.0,0.09543627196991886,1.0,1.0
30,0.16791316389273375,1.0,0.0865548465538908,1.0,1.0
31,0.11400824696080297,1.0,0.08198445593869244,1.0,1.0
32,0.13679060467288026,1.0,0.07825038720060278,1.0,1.0
33,0.12073169979784223,1.0,0.07240674313571718,1.0,1.0
34,0.15403860667322436,1.0,0.06638128310441971,1.0,1.0
35,0.10910138143942906,1.0,0.06690798009987231,1.0,1.0
36,0.10314596603568803,1.0,0.06474907337515443,1.0,1.0
37,0.09340532716268148,1.0,0.06110980720431716,1.0,1.0
38,0.1162251147449526,0.9829059829059829,0.0609169892138905,1.0,1.0
39,0.12497607370217641,1.0,0.05638918584143674,1.0,1.0
40,0.0843638092534155,1.0,0.05274470647176107,1.0,1.0
41,0.10916235049565633,1.0,0.048319648675344606,1.0,1.0
42,0.09837861766672543,1.0,0.04728436704587053,1.0,1.0
43,0.08679457359079622,1.0,0.04690338478044227,1.0,1.0
44,0.08056756994153699,1.0,0.04666417161071742,1.0,1.0
45,0.09863435356026022,1.0,0.049483656607292315,1.0,1.0
46,0.07402415802845588,1.0,0.04500544981824027,1.0,1.0
47,0.10490540208088027,1.0,0.04128612743483649,1.0,1.0
48,0.06262886091175242,1.0,0.04076739000501456,1.0,1.0
49,0.07931575892318009,1.0,0.03772724764766516,1.0,1.0
50,0.11681500402016518,1.0,0.035347419066561594,1.0,1.0
