epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1
1,1.0554830611698212,0.49206349206349204,1.186728146341112,0.2222222222222222,0.17943409247757072
2,0.9869369779314313,0.6031746031746031,1.0901681537981387,0.2962962962962963,0.2441520467836257
3,0.9417297395448836,0.746031746031746,1.0331056382921007,0.5555555555555556,0.48496732026143796
4,0.886886854020376,0.8174603174603174,0.9915811154577467,0.6296296296296297,0.5934343434343434
5,0.8235244457683866,0.8809523809523809,0.9508732623524137,0.7777777777777778,0.7393939393939394
6,0.8086488114462959,0.9126984126984127,0.8934996260537041,0.8148148148148148,0.7936449515396884
7,0.7752831975618998,0.9444444444444444,0.8286810870523806,0.8888888888888888,0.8857142857142857
8,0.7254758467749943,0.9126984126984127,0.7450682697472749,0.8888888888888888,0.8857142857142857
9,0.6631758988849701,0.9841269841269841,0.6649430327945285,1.0,1.0
10,0.6287176864487785,0.9920634920634921,0.6119321827535276,1.0,1.0
11,0.5817991911418854,1.0,0.5771261519855924,1.0,1.0
12,0.6230543388260735,0.9682539682539683,0.5434852286621377,1.0,1.0
13,0.5699837094261533,0.9761904761904762,0.5162161654896207,1.0,1.0
14,0.5456253886222839,0.9761904761904762,0.4906636145379808,1.0,1.0
15,0.5099606267989628,0.9761904761904762,0.46634451548258465,1.0,1.0
16,0.48105424642562866,1.0,0.4452191249088005,1.0,1.0
17,0.4404567437512534,1.0,0.4266142624395865,1.0,1.0
18,0.4837645543000055,0.9682539682539683,0.40658479156317534,1.0,1.0
19,0.45555794948623296,0.9841269841269841,0.38909757247677557,1.0,1.0
20,0.40958304584972444,0.9920634920634921,0.3727590220945853,1.0,1.0
21,0.42778246837948997,0.9920634920634921,0.35574149975070246,1.0,1.0
22,0.3786128693156772,0.9920634920634921,0.3441534770859612,1.0,1.0
23,0.3708176078304412,1.0,0.3307821110442833,1.0,1.0
24,0.3633760322654058,1.0,0.3166636581774111,1.0,1.0
25,0.3708183230861785,1.0,0.3027656045224931,1.0,1.0
26,0.32157500821446616,0.9920634920634921,0.2907937897576226,1.0,1.0
27,0.3080638580852085,1.0,0.28087384943608884,1.0,1.0
28,0.28714313157021054,1.0,0.2706669039196438,1.0,1.0
29,0.2846245567003886,1.0,0.26259112799609147,1.0,1.0
30,0.3311083728358859,0.9841269841269841,0.25397768175160446,1.0,1.0
31,0.31041487341835383,1.0,0.2447402278582255,1.0,1.0
32,0.3008878810538186,0.9920634920634921,0.23478886153962877,1.0,1.0
33,0.27437589471302337,0.9920634920634921,0.22649873958693612,1.0,1.0
34,0.2607147199293924,1.0,0.22015470100773704,1.0,1.0
35,0.25846129395659007,1.0,0.21267985469765133,1.0,1.0
36,0.2420252864322965,1.0,0.2059735170117131,1.0,1.0
37,0.24609345244982886,1.0,0.19864161919664453,1.0,1.0
38,0.2678213883487005,0.9920634920634921,0.19314983818266127,1.0,1.0
39,0.21425376430390372,1.0,0.18727149621204095,1.0,1.0
40,0.2360610623681356,1.0,0.18200688947130134,1.0,1.0
41,0.22670006491835154,1.0,0.17827182235541167,1.0,1.0
42,0.21845329730283647,0.9761904761904762,0.16988911231358847,1.0,1.0
43,0.201562741682643,0.9920634920634921,0.1663677410946952,1.0,1.0
44,0.23105006558554514,1.0,0.15909163101955695,1.0,1.0
45,0.18742470088459195,1.0,0.1567856741172296,1.0,1.0
46,0.21901142005882565,1.0,0.15186161851441418,1.0,1.0
47,0.19043302299484374,1.0,0.14655813574790955,1.0,1.0
48,0.19249830666988615,1.0,0.14513438553721816,1.0,1.0
49,0.17731105831880417,1.0,0.14105939037270016,1.0,1.0
50,0.16526456602982112,1.0,0.13636603620317247,1.0,1.0
